ts,Gen 1,Gen 2,Gen 3,Gen 4
06/05/2019 09:47:06,90.80810547,130.6818085,133.0078125,151.8818817
06/05/2019 09:46:06,91.12493896,130.7588806,133.0907135,152.049408
06/05/2019 09:45:06,91.11268616,131.1626282,133.5497131,152.1400146
06/05/2019 09:44:06,91.40158844,131.503479,133.783432,152.4251709
06/05/2019 09:43:06,91.5905838,131.3911285,133.8378143,152.378418
06/05/2019 09:42:06,91.93824005,131.5141754,133.8921967,152.8964996
06/05/2019 09:41:06,93.19256592,131.7169952,134.0881805,153.6591949
06/05/2019 09:40:06,93.77986908,132.9319,135.5071716,152.9700775
06/05/2019 09:39:06,93.93816376,133.5490875,135.8667145,153.585556
06/05/2019 09:38:06,94.08391571,133.1420441,135.5741425,153.6292419
06/05/2019 09:37:06,93.94020081,133.3712463,135.8056946,153.5494232
06/05/2019 09:36:06,93.79241943,133.3578644,135.6577148,153.7219543
06/05/2019 09:35:06,93.64463043,132.58284,134.8549194,152.1855774
06/05/2019 09:34:06,93.2930069,131.9325256,134.2969055,152.258606
06/05/2019 09:33:06,92.93851471,131.8434296,134.0698547,152.496994
06/05/2019 09:32:06,93.21396637,131.664917,133.9057922,152.3790131
06/05/2019 09:31:06,92.55237579,131.5429688,133.870575,151.9357605
06/05/2019 09:30:06,91.86096954,131.5429688,133.8862,152.3149872
06/05/2019 09:29:06,91.6145401,131.5429688,133.901825,152.2059174
06/05/2019 09:28:06,91.38213348,131.5429688,133.91745,152.3481445
06/05/2019 09:27:06,91.33115387,131.5429688,133.933075,152.3854065
06/05/2019 09:26:06,91.2827301,131.333374,133.7022095,152.4226685
06/05/2019 09:25:06,91.54697418,131.4259796,133.7186127,152.4599304
06/05/2019 09:24:06,91.29462433,131.461792,133.8709564,152.4239502
06/05/2019 09:23:06,91.0348587,131.336792,133.8552399,151.9476776
06/05/2019 09:22:06,91.20174408,131.3470612,133.7732086,151.7026978
06/05/2019 09:21:06,91.03662109,131.4303436,133.6911774,151.4577179
06/05/2019 09:20:06,91.21870422,131.4077911,133.7836914,151.212738
06/05/2019 09:19:06,90.92544556,131.3238068,133.6760712,151.1321869
06/05/2019 09:18:06,90.97470856,130.563858,133.080719,151.0180969
06/05/2019 09:17:06,90.80993652,128.4350128,131.5000153,149.9901123
06/05/2019 09:16:06,90.81459045,129.0850983,131.9986115,150.6173096
06/05/2019 09:15:06,90.82480621,129.6809998,131.4572296,150.881073
06/05/2019 09:14:06,90.83502197,129.4111176,131.7314301,150.6560974
06/05/2019 09:13:06,90.84523773,129.4404144,131.6468048,150.6484375
06/05/2019 09:12:06,90.85545349,129.600174,132.0551605,150.4253693
06/05/2019 09:11:06,90.86567688,129.8599396,132.100769,151.2497406
06/05/2019 09:10:06,90.87589264,130.0817413,132.6192627,151.2486115
06/05/2019 09:09:06,90.8861084,130.2744446,132.7720337,151.2189178
06/05/2019 09:08:06,90.89632416,130.4671631,132.8560181,151.1892395
06/05/2019 09:07:06,90.90653992,130.5043488,132.7723541,151.1595459
06/05/2019 09:06:06,90.91675568,130.9242401,132.9711151,151.1298676
06/05/2019 09:05:06,90.92697144,129.5604401,133.2171173,150.905899
06/05/2019 09:04:06,90.93718719,129.6483612,131.8245087,150.5086365
06/05/2019 09:03:06,90.90933228,130.1542206,132.6293793,150.8247986
06/05/2019 09:02:06,90.88027954,130.5507813,132.819519,151.1596985
06/05/2019 09:01:06,90.85122681,130.7187042,133.0040436,151.5538177
06/05/2019 09:00:06,90.82217407,131.3493652,133.6803284,151.9479218
06/05/2019 08:59:06,90.79312134,131.2126465,133.4647064,152.0355988
06/05/2019 08:58:06,90.7640686,131.1426849,133.5330658,152.0766144
06/05/2019 08:57:06,90.73501587,131.3148956,133.6620636,151.9803314
06/05/2019 08:56:06,90.70596313,131.4871216,133.8648224,151.8631439
06/05/2019 08:55:06,90.98530579,131.6195526,133.8829498,151.2509918
06/05/2019 08:54:06,90.93859863,131.5922089,133.9010773,151.1801605
06/05/2019 08:53:06,90.88130951,131.5648651,133.8708344,151.2567444
06/05/2019 08:52:06,90.82401276,131.4922791,133.7184906,151.3426819
06/05/2019 08:51:06,90.92441559,131.3469849,133.7191162,151.7713776
06/05/2019 08:50:06,91.02978516,131.5429688,133.9960938,152.5461731
06/05/2019 08:49:06,91.48212433,131.5961456,133.9960938,153.3645325
06/05/2019 08:48:06,91.3995285,131.7541962,133.9960938,153.8930359
06/05/2019 08:47:06,91.87931061,131.8768768,134.2610168,153.9604187
06/05/2019 08:46:06,93.73616791,133.4151611,135.591629,153.3152161
06/05/2019 08:45:06,94.47796631,135.9514313,137.9243469,154.4694824
06/05/2019 08:44:06,94.49836731,136.280899,138.0176086,154.8144379
06/05/2019 08:43:06,94.48957825,135.6542664,137.3916321,154.5483246
06/05/2019 08:42:06,94.47657013,135.7078705,137.3007813,154.7687988
06/05/2019 08:41:06,94.46284485,135.7539063,137.8223877,155.2421875
06/05/2019 08:40:06,94.44911194,136.0131378,137.8108978,155.8945313
06/05/2019 08:39:06,94.43538666,136.3308105,138.0813904,157.3596344
06/05/2019 08:38:06,93.93751526,135.9213715,137.9768829,156.4000702
06/05/2019 08:37:06,94.2482605,139.8768463,141.8462067,158.4317627
06/05/2019 08:36:06,94.24778748,140.3729401,142.3072052,158.0280151
06/05/2019 08:35:06,94.16731262,140.2272491,142.0196075,157.3031921
06/05/2019 08:34:06,94.0868454,139.3838196,140.9301605,156.1996765
06/05/2019 08:33:06,94.00637817,138.3507385,140.1156006,155.2071228
06/05/2019 08:32:06,93.92591095,137.3176422,138.9441986,154.493576
06/05/2019 08:31:06,93.74778748,135.9592438,137.5535736,153.7800446
06/05/2019 08:30:06,93.55280304,133.8555145,135.3613739,152.89505
06/05/2019 08:29:06,93.12879944,132.3922882,134.5644989,152.0432129
06/05/2019 08:28:06,92.67041016,132.3096466,133.908905,151.8381348
06/05/2019 08:27:06,92.21202087,132.2743378,133.8808746,151.7320251
06/05/2019 08:26:06,91.26177216,132.2390442,133.8528442,151.5930634
06/05/2019 08:25:06,91.06815338,132.2037354,133.8248138,151.0261841
06/05/2019 08:24:06,91.01981354,132.001358,133.7967834,149.8367767
06/05/2019 08:23:06,90.97147369,131.7960358,133.6490936,149.1113129
06/05/2019 08:22:06,90.92313385,131.417984,132.904953,149.0331573
06/05/2019 08:21:06,90.90242004,131.0338745,132.3090515,149.0563965
06/05/2019 08:20:06,90.88648224,130.649765,132.3212891,148.9402313
06/05/2019 08:19:06,90.8705368,130.5536957,131.8104553,148.7508698
06/05/2019 08:18:06,90.85459137,129.833786,131.6393585,149.7006073
06/05/2019 08:17:06,90.83865356,129.8878479,131.756958,148.9347076
06/05/2019 08:16:06,90.82270813,131.0076294,132.0323486,149.3282318
06/05/2019 08:15:06,90.80677032,130.8856964,132.3314819,149.4219818
06/05/2019 08:14:06,90.95167542,131.1244659,132.7490234,149.5157318
06/05/2019 08:13:06,90.92492676,131.7667847,133.1237335,149.6094818
06/05/2019 08:12:06,90.94876862,131.4667053,133.3426208,149.8556824
06/05/2019 08:11:06,90.98718262,131.7426605,133.6124878,150.2205353
06/05/2019 08:10:06,91.02559662,132.0293274,133.4325409,150.2901306
06/05/2019 08:09:06,91.16756439,132.1994476,133.9049225,150.6514282
06/05/2019 08:08:06,91.32740784,132.3654633,133.8799286,150.5602875
06/05/2019 08:07:06,91.48725128,132.2899628,134.0029755,149.8516388
06/05/2019 08:06:06,91.64710236,132.2059784,134.1006775,150.1058502
06/05/2019 08:05:06,91.5185318,132.3635101,134.0720367,150.1672516
06/05/2019 08:04:06,91.64429474,132.5295258,134.043396,150.2436371
06/05/2019 08:03:06,91.81475067,132.4559021,133.988205,150.3292389
06/05/2019 08:02:06,91.73990631,132.3738708,133.8458099,151.1463318
06/05/2019 08:01:06,91.78427887,132.4507904,133.928299,149.9700165
06/05/2019 08:00:06,91.85654449,132.5332794,134.010788,150.7168579
06/05/2019 07:59:06,91.92881012,132.6157684,134.0648041,149.8238373
06/05/2019 07:58:06,92.00107574,132.4972687,133.9922791,149.6977844
06/05/2019 07:57:06,91.74189758,132.3752289,133.9197693,149.5510406
06/05/2019 07:56:06,91.42549133,132.3644867,133.9004974,149.7641144
06/05/2019 07:55:06,91.67205048,132.3576508,134.072937,150.7708435
06/05/2019 07:54:06,91.58358002,132.3508148,133.9331207,149.8316956
06/05/2019 07:53:06,91.42049408,132.3439789,134.0016022,149.9522858
06/05/2019 07:52:06,91.72626495,132.528656,133.9315033,149.9651184
06/05/2019 07:51:06,91.49694824,132.2089539,134.026413,149.7374573
06/05/2019 07:50:06,91.83061218,132.4447784,134.0643463,149.4565887
06/05/2019 07:49:06,91.79959106,132.290863,133.8801117,149.43367
06/05/2019 07:48:06,92.05969238,132.3134613,134.0041962,149.7250519
06/05/2019 07:47:06,92.38391113,132.3427582,134.0708771,149.7853394
06/05/2019 07:46:06,91.7287674,132.2752533,133.9140625,149.7439728
06/05/2019 07:45:06,89.43691254,132.2043457,133.9140625,149.8808136
06/05/2019 07:44:06,87.70120239,132.5014191,133.8866425,149.6522369
06/05/2019 07:43:06,86.52030945,132.3626556,133.8740082,149.5584869
06/05/2019 07:42:06,85.24028778,132.2083588,134.4921875,148.455307
06/05/2019 07:41:06,83.7644577,132.365387,134.5336304,148.9716492
06/05/2019 07:40:06,82.55477142,133.246582,134.7816772,150.4605713
06/05/2019 07:39:06,80.90450287,133.1980896,134.9236603,152.9078674
06/05/2019 07:38:06,78.56565094,133.1160583,136.182312,154.4618683
06/05/2019 07:37:06,73.53233337,139.9917297,141.7063599,155.0580139
06/05/2019 07:36:06,68.28125,140.3437195,142.5685425,155.5346527
06/05/2019 07:35:06,67.17729187,140.6080475,142.6017609,156.6316071
06/05/2019 07:34:06,67.33383942,141.0293274,143.200531,156.6863403
06/05/2019 07:33:06,67.24610901,140.9902649,143.2395935,156.0195923
06/05/2019 07:32:06,67.35177612,140.8576813,143.1672668,157.0961304
06/05/2019 07:31:06,67.12607574,140.6501312,143.1078339,156.7180939
06/05/2019 07:30:06,67.30478668,140.8351135,143.5407715,157.9724426
06/05/2019 07:29:06,67.21858978,140.7059631,142.4506683,156.4103699
06/05/2019 07:28:06,68.33174896,142.4701233,143.5157166,157.6822357
06/05/2019 07:27:06,68.1588974,142.3840485,144.4994812,156.8474731
06/05/2019 07:26:06,67.99804688,142.1742859,144.2217865,156.1833191
06/05/2019 07:25:06,67.9890213,142.0462646,144.1015625,156.854126
06/05/2019 07:24:06,67.85908508,141.5835571,143.7779541,156.8604889
06/05/2019 07:23:06,67.72914886,141.3092651,143.3471985,156.9475555
06/05/2019 07:22:06,67.59921265,141.0709839,143.0364227,157.0658569
06/05/2019 07:21:06,67.48866272,141.3063202,142.725647,156.4250183
06/05/2019 07:20:06,67.58383942,140.725174,142.5859375,157.3018951
06/05/2019 07:19:06,67.67901611,140.9905243,143.054657,155.814621
06/05/2019 07:18:06,67.75144196,141.4080658,143.1619873,157.0733032
06/05/2019 07:17:06,67.51903534,140.9550781,142.989624,158.6270447
06/05/2019 07:16:06,67.31159973,140.9499512,142.8595123,157.8240662
06/05/2019 07:15:06,67.36922455,140.8154602,142.5704498,154.0235596
06/05/2019 07:14:06,67.42684937,141.0854034,142.5390015,149.9875031
06/05/2019 07:13:06,67.51641083,136.9728241,137.9007721,146.6105347
06/05/2019 07:12:06,68.00801849,129.3801575,130.4340973,146.2309418
06/05/2019 07:11:06,68.15157318,129.0429382,130.1272583,146.197525
06/05/2019 07:10:06,68.27322388,128.6351624,130.5189972,147.0891113
06/05/2019 07:09:06,68.08628845,128.4253235,130.2715912,146.2034149
06/05/2019 07:08:06,67.72759247,128.2579193,130.0242004,145.910141
06/05/2019 07:07:06,67.75530243,127.9486389,129.7697906,145.8502655
06/05/2019 07:06:06,67.59879303,127.3981094,129.3147125,145.6196289
06/05/2019 07:05:06,67.63249969,127.404213,128.8519135,144.6310883
06/05/2019 07:04:06,67.37786865,126.7679596,128.1681671,144.0792389
06/05/2019 07:03:06,66.90098572,125.6668549,127.4973068,143.5802612
06/05/2019 07:02:06,66.88145447,126.085144,127.5682068,143.3140564
06/05/2019 07:01:06,66.86192322,125.960701,127.6180573,143.2703705
06/05/2019 07:00:06,66.73228455,125.1411819,127.0775909,143.4051361
06/05/2019 06:59:06,65.65337372,125.3102417,126.9009247,144.5486298
06/05/2019 06:58:06,65.65558624,125.1289291,127.0811462,144.3649445
06/05/2019 06:57:06,65.80859375,125.2254639,127.0018692,143.7200928
06/05/2019 06:56:06,65.98550415,125.0488663,127.0572052,143.7047882
06/05/2019 06:55:06,66.3316803,125.1623077,127.1125488,143.5341034
06/05/2019 06:54:06,66.14254761,125.0850906,127.163063,143.6932831
06/05/2019 06:53:06,65.70915222,124.9757156,127.0755615,143.7225647
06/05/2019 06:52:06,65.4308548,124.8663406,126.98806,144.1873779
06/05/2019 06:51:06,65.10719299,124.9500656,126.9005585,144.5922241
06/05/2019 06:50:06,65.07887268,125.0594406,126.8130646,144.8083954
06/05/2019 06:49:06,64.92935181,125.1688156,126.7327042,145.4155426
06/05/2019 06:48:06,64.55744934,125.0380173,126.8566666,145.85495
06/05/2019 06:47:06,64.34928131,124.8753128,126.9777985,146.2726288
06/05/2019 06:46:06,64.34897614,125.0666428,126.9356232,145.325119
06/05/2019 06:45:06,64.23534393,124.8828659,126.8934555,142.6607056
06/05/2019 06:44:06,64.88189697,125.1416168,126.8512878,139.4602203
06/05/2019 06:43:06,64.95243073,125.4680023,126.8272934,138.1261597
06/05/2019 06:42:06,65.89500427,125.3493347,127.3094788,136.7542267
06/05/2019 06:41:06,66.34719086,125.4172516,127.1737595,135.4396362
06/05/2019 06:40:06,67.60211182,117.5053024,117.9757233,133.7271118
06/05/2019 06:39:06,67.72255707,113.6229095,115.5046539,133.4096222
06/05/2019 06:38:06,67.84300232,113.6649017,115.5466461,133.5866852
06/05/2019 06:37:06,67.92998505,113.6549911,115.4803009,133.4092712
06/05/2019 06:36:06,67.61083984,113.5227203,115.367981,133.2242126
06/05/2019 06:35:06,67.82779694,113.7314911,115.680275,132.920517
06/05/2019 06:34:06,67.6543045,113.0623932,114.9189758,132.0891113
06/05/2019 06:33:06,67.4808197,112.7489319,114.6032486,132.118454
06/05/2019 06:32:06,67.32834625,112.6366272,114.3613281,131.4873352
06/05/2019 06:31:06,67.39891052,112.6665344,114.5181656,130.5846405
06/05/2019 06:30:06,67.46948242,112.5851212,113.3888702,129.4132843
06/05/2019 06:29:06,67.48246765,112.8062439,114.5505447,127.8209152
06/05/2019 06:28:06,66.7890625,112.8949203,115.0769577,127.7282486
06/05/2019 06:27:06,66.8130722,113.0192642,114.3298798,124.7364807
06/05/2019 06:26:06,67.15877533,104.13974,104.8721466,123.0088959
06/05/2019 06:25:06,67.46439362,101.3451462,103.119339,122.5652084
06/05/2019 06:24:06,67.2329483,100.7080383,102.4890442,120.7549667
06/05/2019 06:23:06,67.01757813,100.2179871,102.1857758,119.3304977
06/05/2019 06:22:06,66.99667358,99.78987885,101.8931732,119.0996017
06/05/2019 06:21:06,66.75388336,99.37135315,100.4956818,117.1523438
06/05/2019 06:20:06,66.51108551,98.60663605,100.2896271,116.1121368
06/05/2019 06:19:06,66.27864838,98.35595703,99.81336975,114.2995911
06/05/2019 06:18:06,66.18489838,97.60634613,99.22667694,113.522438
06/05/2019 06:17:06,66.11793518,98.74568939,100.6332321,111.0648727
06/05/2019 06:16:06,66.42933655,90.25746918,92.09037018,109.0859909
06/05/2019 06:15:06,66.87306213,85.30686188,86.25121307,107.5385971
06/05/2019 06:14:06,66.6046524,84.57782745,86.06543732,105.1837997
06/05/2019 06:13:06,67.26798248,75.45737457,76.28627014,104.0222473
06/05/2019 06:12:06,67.53515625,67.17308044,69.13678741,103.955513
06/05/2019 06:11:06,67.51043701,67.1187439,68.50976563,102.7509766
06/05/2019 06:10:06,67.22332764,66.64987183,67.89846039,102.4759979
06/05/2019 06:09:06,66.97566223,66.02929688,67.06534576,101.9848022
06/05/2019 06:08:06,67.13069916,66.02929688,67.21936035,101.502037
06/05/2019 06:07:06,67.08349609,66.12529755,67.70166779,100.4189377
06/05/2019 06:06:06,67.18896484,66.61439514,67.90316772,99.56218719
06/05/2019 06:05:06,67.29443359,66.65638733,67.80930328,98.5573349
06/05/2019 06:04:06,67.39990234,66.80102539,68.12820435,97.1800766
06/05/2019 06:03:06,67.50537109,67.33794403,68.25976563,95.37675476
06/05/2019 06:02:06,67.61083984,67.33945465,68.62594604,93.73470306
06/05/2019 06:01:06,67.69691467,67.62391663,68.69423676,91.65795898
06/05/2019 06:00:06,67.48334503,66.98986816,67.99563599,90.77241516
06/05/2019 05:59:06,66.77902222,65.26041412,67.27690125,89.66555023
06/05/2019 05:58:06,66.63449097,64.49434662,66.25653839,88.32691193
06/05/2019 05:57:06,66.45117188,64.02719116,65.69125366,87.98877716
06/05/2019 05:56:06,65.81967926,63.26367569,64.13108826,90.58138275
06/05/2019 05:55:06,65.89048767,62.56158066,63.82610321,94.07376099
06/05/2019 05:54:06,65.25139618,62.28004456,63.85881805,89.46431732
06/05/2019 05:53:06,65.49655914,62.19633865,63.72597885,77.07717133
06/05/2019 05:52:06,65.74172211,62.41841888,63.76815796,62.09415436
06/05/2019 05:51:06,65.98688507,62.90991974,63.67824936,45.94585037
06/05/2019 05:50:06,66.1863327,64.44529724,63.5547142,40.15002441
06/05/2019 05:49:06,65.90062714,62.96414566,63.63718033,41.12413406
06/05/2019 05:48:06,65.63476563,62.47176743,63.76071548,45.38566971
06/05/2019 05:47:06,65.60359955,61.90668869,62.81660461,48.87526703
06/05/2019 05:46:06,65.24167633,62.10118484,61.87036133,50.05421448
06/05/2019 05:45:06,64.87976074,61.93751144,60.62913513,50.52149963
06/05/2019 05:44:06,64.54296875,61.88423157,59.50360107,50.3609314
06/05/2019 05:43:06,64.55144501,62.01882935,58.22062683,50.3925705
06/05/2019 05:42:06,64.67351532,61.95534134,57.08715057,50.87104416
06/05/2019 05:41:06,64.77870178,62.16188431,55.9911232,51.18173981
06/05/2019 05:40:06,64.65758514,62.28707886,54.89509201,51.42685699
06/05/2019 05:39:06,64.53646851,62.18785858,53.43856812,51.27997971
06/05/2019 05:38:06,64.45506287,62.08864212,52.57712173,51.50373077
06/05/2019 05:37:06,64.41197205,61.98942184,50.98666382,51.34160233
06/05/2019 05:36:06,63.94805527,61.89020538,49.63869858,51.05493164
06/05/2019 05:35:06,63.80706024,61.83929443,49.06209183,50.43997574
06/05/2019 05:34:06,63.54827118,61.92164993,51.99805069,49.9626503
06/05/2019 05:33:06,64.66327667,62.00400925,48.24071503,49.5418396
06/05/2019 05:32:06,64.814888,62.02080536,46.91070557,49.35157013
06/05/2019 05:31:06,65.21487427,61.96612549,45.55421066,48.49599457
06/05/2019 05:30:06,65.58467865,63.19379425,44.19771576,47.44031143
06/05/2019 05:29:06,65.43871307,62.30300903,43.25035095,47.34309387
06/05/2019 05:28:06,65.75778198,62.90571976,41.97791672,47.3351059
06/05/2019 05:27:06,66.06403351,63.68989944,40.77008057,47.29946136
06/05/2019 05:26:06,66.19865417,63.6920433,39.57729721,47.6111412
06/05/2019 05:25:06,66.32617188,63.66168213,38.38451385,47.73581314
06/05/2019 05:24:06,66.32617188,63.82672119,37.1917305,47.79489517
06/05/2019 05:23:06,66.35321045,63.82654953,36.24485779,48.37859726
06/05/2019 05:22:06,66.74253082,65.2149353,34.74019623,48.377285
06/05/2019 05:21:06,67.1318512,66.62354279,33.89704514,48.3728447
06/05/2019 05:20:06,67.48446655,66.71791077,32.64284134,48.40722656
06/05/2019 05:19:06,67.34514618,66.27970123,31.47276878,48.03257751
06/05/2019 05:18:06,67.20581818,67.21181488,30.32258224,47.55644226
06/05/2019 05:17:06,67.04962158,67.15579224,29.17239761,47.75246811
06/05/2019 05:16:06,66.69294739,66.62290955,27.87342453,47.79107666
06/05/2019 05:15:06,66.77265167,66.04576111,26.71642303,47.58304977
06/05/2019 05:14:06,66.60064697,65.94921875,25.58467674,47.69245911
06/05/2019 05:13:06,67.0934906,66.35235596,24.36267662,47.88240051
06/05/2019 05:12:06,67.34283447,68.26335907,23.12880325,47.4425621
06/05/2019 05:11:06,67.59218597,68.72127533,21.89492989,47.03534698
06/05/2019 05:10:06,67.79221344,68.94194794,20.66105843,46.66662598
06/05/2019 05:09:06,67.33127594,68.14746857,19.51227379,46.29790878
06/05/2019 05:08:06,66.91441345,67.34519196,18.3765316,45.69412231
06/05/2019 05:07:06,67.0281601,67.42700195,17.24078941,45.19664764
06/05/2019 05:06:06,66.36523438,66.15831757,16.10504723,45.17156982
06/05/2019 05:05:06,66.08398438,65.03282928,14.67589855,44.82367706
06/05/2019 05:04:06,65.75743103,63.63441849,13.8349514,44.60605621
06/05/2019 05:03:06,64.8605957,63.3601265,12.6975174,44.89970779
06/05/2019 05:02:06,64.38070679,63.32354355,11.49976349,44.90300751
06/05/2019 05:01:06,64.32000732,63.35038376,11.34057617,44.80632782
06/05/2019 05:00:06,64.00302887,63.37722397,-3.0289886,44.927948
06/05/2019 04:59:06,63.04011917,62.82202911,-3.058973312,45.31977081
06/05/2019 04:58:06,63.22753906,61.99634552,-5.673081398,45.45576477
06/05/2019 04:57:06,65.56905365,62.84538269,-5.492328167,45.11807632
06/05/2019 04:56:06,65.38645935,63.57317352,-4.652467728,45.26746368
06/05/2019 04:55:06,65.01145935,63.34226227,-3.350117922,45.82896042
06/05/2019 04:54:06,64.56284332,63.42539978,-2.854110003,45.66545105
06/05/2019 04:53:06,65.33522797,64.59442902,-2.771651506,45.71397781
06/05/2019 04:52:06,65.96378326,64.70929718,-2.711985826,45.35762024
06/05/2019 04:51:06,65.50267792,63.70895767,-2.753561497,45.31579208
06/05/2019 04:50:06,65.20523834,63.3686676,-4.323276997,45.29560471
06/05/2019 04:49:06,64.79935455,63.34425354,-3.012243032,45.48935318
06/05/2019 04:48:06,64.34789276,63.31983948,-3.343081474,45.7022438
06/05/2019 04:47:06,63.98485947,63.29542542,-3.180314302,45.5628624
06/05/2019 04:46:06,66.08726501,65.28625488,-3.186900854,45.24151611
06/05/2019 04:45:06,65.68222809,64.45227051,-2.711040974,44.91400528
06/05/2019 04:44:06,65.42343903,63.66928864,-2.78298378,44.95990372
06/05/2019 04:43:06,65.20492554,63.38574219,-2.751937151,44.92251205
06/05/2019 04:42:06,65.09561157,63.38574219,-2.720890522,44.82873154
06/05/2019 04:41:06,64.88401794,63.35765076,-2.743185282,45.0187912
06/05/2019 04:40:06,64.58383179,63.13964844,-2.826336622,45.12857056
06/05/2019 04:39:06,64.73548889,63.16773987,-2.794649363,45.06607056
06/05/2019 04:38:06,64.80747223,63.36925888,-2.788417101,45.12358856
06/05/2019 04:37:06,64.76247406,63.23217773,-2.869262695,45.26118851
06/05/2019 04:36:06,64.80664825,63.31420898,-2.869262695,45.10619354
06/05/2019 04:35:06,64.51998138,63.39624023,-2.869262695,45.20677948
06/05/2019 04:34:06,64.412117,63.44982147,-2.869262695,45.30736542
06/05/2019 04:33:06,64.69499207,63.31027222,-2.869262695,45.33127594
06/05/2019 04:32:06,64.83731842,63.3499794,-2.869262695,45.32910156
06/05/2019 04:31:06,65.26539612,63.43588257,-2.869262695,45.39745331
06/05/2019 04:30:06,65.56286621,63.83389664,-2.869262695,45.14847946
06/05/2019 04:29:06,65.41255188,63.45911789,-2.869262695,45.29127121
06/05/2019 04:28:06,65.15244293,63.40501022,-2.869262695,45.27534103
06/05/2019 04:27:06,65.12963867,63.52319717,-2.869262695,45.34400558
06/05/2019 04:26:06,64.69018555,63.30373764,-2.869262695,45.89870453
06/05/2019 04:25:06,64.41597748,63.28713608,-2.869262695,45.68141937
06/05/2019 04:24:06,64.51139069,63.27053452,-2.869262695,45.63378143
06/05/2019 04:23:06,64.57188416,63.25393295,-2.869262695,46.05479813
06/05/2019 04:22:06,64.97574615,63.23733139,-2.869262695,46.49170303
06/05/2019 04:21:06,65.0343399,63.27928543,-2.869262695,46.62375641
06/05/2019 04:20:06,65.28572083,63.82712555,-2.869262695,47.02575684
06/05/2019 04:19:06,65.81250763,64.78142548,-2.790790081,47.3494873
06/05/2019 04:18:06,66.02893066,64.90835571,-2.743185282,47.71434784
06/05/2019 04:17:06,66.63820648,66.50395966,-2.826336622,47.99612045
06/05/2019 04:16:06,66.85516357,66.78257751,-2.829702139,47.8291626
06/05/2019 04:15:06,66.9411087,68.29360199,-2.747925043,47.67728424
06/05/2019 04:14:06,67.22639465,68.05162048,-2.742861748,47.93086243
06/05/2019 04:13:06,67.30549622,68.36405182,-2.786804199,48.00364685
06/05/2019 04:12:06,67.44676971,68.94021606,-2.786804199,47.71679306
06/05/2019 04:11:06,67.53330231,68.71338654,-2.786804199,47.42994308
06/05/2019 04:10:06,67.23628998,68.83652496,-2.786804199,47.38975906
06/05/2019 04:09:06,67.33222961,68.32255554,-2.786804199,46.82818985
06/05/2019 04:08:06,67.13911438,67.80858612,-2.829425573,46.60894394
06/05/2019 04:07:06,66.801651,67.29460907,-2.917529821,46.68409348
06/05/2019 04:06:06,66.70355225,66.85742188,-2.843046665,46.35172653
06/05/2019 04:05:06,66.64578247,66.44098663,-2.739760637,45.99769974
06/05/2019 04:04:06,66.2951889,64.94252777,-2.790888548,46.05241394
06/05/2019 04:03:06,66.01222229,64.79270172,-2.842016459,46.12069321
06/05/2019 04:02:06,65.83657074,64.95871735,-2.797219992,45.82026672
06/05/2019 04:01:06,65.4547348,64.61372375,-2.75419569,45.86608887
06/05/2019 04:00:06,65.3657608,64.57164764,-2.802498102,46.44189453
06/05/2019 03:59:06,65.85770416,65.26305389,-2.812860012,46.11738968
06/05/2019 03:58:06,65.77176666,65.13804626,-2.82322216,45.76243591
06/05/2019 03:57:06,65.73950958,64.41139984,-2.83358407,46.00428391
06/05/2019 03:56:06,65.75832367,63.83853912,-2.843946218,46.02733231
06/05/2019 03:55:06,65.52101898,63.88289642,-2.854308128,46.03758621
06/05/2019 03:54:06,65.41080475,63.8359375,-2.864670277,46.65116882
06/05/2019 03:53:06,65.66790009,64.02310944,-2.875032187,46.89988708
06/05/2019 03:52:06,65.98169708,64.92698669,-2.796853065,46.87747574
06/05/2019 03:51:06,66.12049103,65.41301727,-2.74390626,47.07538223
06/05/2019 03:50:06,65.97673035,65.4112854,-2.825683355,47.28501892
06/05/2019 03:49:06,66.31182861,65.74834442,-2.830746651,47.49465561
06/05/2019 03:48:06,66.54640961,66.18624115,-2.748288155,47.37640762
06/05/2019 03:47:06,66.50843811,66.39584351,-2.745844603,47.53704834
06/05/2019 03:46:06,66.47046661,66.60742188,-2.83468914,47.70750427
06/05/2019 03:45:06,66.54064941,66.81770325,-2.801791191,47.45572281
06/05/2019 03:44:06,66.74222565,66.93682098,-2.751048326,47.79379654
06/05/2019 03:43:06,66.63864899,67.10335541,-2.828166246,47.93489075
06/05/2019 03:42:06,66.72556305,67.30072021,-2.830746651,47.71103668
06/05/2019 03:41:06,66.76959229,67.01771545,-2.748288155,47.46884918
06/05/2019 03:40:06,66.69732666,68.01533508,-2.781377554,47.87875748
06/05/2019 03:39:06,66.62506104,66.63169861,-2.870141745,47.68588257
06/05/2019 03:38:06,66.60147095,66.70852661,-2.872023582,47.46036911
06/05/2019 03:37:06,66.70986938,66.78534698,-2.873905659,47.55910873
06/05/2019 03:36:06,66.72644043,66.60825348,-2.875787497,47.99175262
06/05/2019 03:35:06,66.62294769,66.26682281,-2.877669334,47.65375519
06/05/2019 03:34:06,66.76687622,66.75881958,-2.879551411,48.02534866
06/05/2019 03:33:06,66.69625854,67.02862549,-2.841570854,47.9464035
06/05/2019 03:32:06,66.78148651,66.77849579,-2.758111715,47.85167694
06/05/2019 03:31:06,66.77059937,66.63352966,-2.789640188,48.25600815
